full_classification	GM1a_eukulele_ALL.txt	GM4c_eukulele_ALL.txt	GM4a_eukulele_ALL.txt	GM1c_eukulele_ALL.txt	GM4b_eukulele_ALL.txt	GM1b_eukulele_ALL.txt
Archaea; TACK group; Thaumarchaeota; Unclassified; Unclassified	11.86288	19.742690000000003	39.78416		23.30681	6.6618200000000005
Bacteria	126193.33241000024	129720.95632999943	125132.67354999985	111647.67489000015	123684.48742000034	78340.80397999995
Bacteria; Acidobacteria; unclassified Acidobacteria	3108.5457600000004	4283.70819	3958.8568999999993	3559.53454	4475.423460000001	2226.53747
Bacteria; Acidobacteria; unclassified Acidobacteria; Unclassified	15173.456100000005	17900.55358000001	16507.029010000002	17616.401570000005	13828.112299999992	12175.699730000008
Bacteria; Acidobacteria; unclassified Acidobacteria; Unclassified; Unclassified	3341.16826	5814.801849999999	4865.4743599999965	3576.8889900000004	4704.080899999998	2824.87697
Bacteria; Acidobacteria; unclassified Acidobacteria; Unclassified; Unclassified; Unclassified	20.96393	70.08286	197.21951	26.52332	97.12288999999998	33.90905
Bacteria; Aquificae; Aquificae	1766.0594400000002	3940.2568100000008	5052.652509999999	1895.78433	4553.49343	2041.2656
Bacteria; Aquificae; Aquificae; Aquificae	7889.764979999997	8609.965819999996	9400.307409999998	7588.701679999999	9240.486890000007	4928.545220000002
Bacteria; Aquificae; Aquificae; Aquificae (Class)	9149.406359999992	11478.63887000001	13743.08324999999	9262.18466	10775.26644	7377.285939999999
Bacteria; Aquificae; Aquificae; Aquificae (Class); Aquificales	4305.648109999997	2959.8233199999986	4757.583799999999	2828.1037	6762.588740000002	2710.9316699999977
Bacteria; Aquificae; Aquificae; Aquificae (Class); Aquificales; Hydrogenothermaceae	1230.2507	411.38911999999993	444.23381000000006	414.0403999999999	672.28117	210.21126
Bacteria; Aquificae; Aquificae; Aquificae (Class); Aquificales; Hydrogenothermaceae; Persephonella	29.45162	12.3936	51.67871	15.74288	20.83453	10.47292
Bacteria; Aquificae; Aquificae; Aquificae (Class); Desulfurobacteriales	3654.488009999998	6237.144670000001	6023.3760600000005	3693.5342	5228.893569999997	2422.8613
Bacteria; Aquificae; Aquificae; Aquificae (Class); Desulfurobacteriales; Desulfurobacteriaceae	188.92905000000005	378.19232000000005	417.8559300000001	217.51863999999995	534.8714500000002	122.623
Bacteria; Aquificae; Aquificae; Aquificae; Desulfurobacteriales	2450.285889999999	2750.07252	3833.79909	1343.9061200000003	3991.750719999997	982.42618
Bacteria; Aquificae; Aquificae; Aquificae; Desulfurobacteriales; Desulfurobacteriaceae	254.66001	279.5173400000001	576.6003500000003	232.11512	490.67339	79.61260999999998
Bacteria; Aquificae; Aquificae; Aquificae; Desulfurobacteriales; Desulfurobacteriaceae; Thermovibrio	23.84309	8.33531	18.57842		6.6554	4.8609
Bacteria; Calditrichaeota; Calditrichae	4038.89654	4424.640890000003	3635.22066	4083.9609500000006	4211.824590000003	2814.1304400000004
Bacteria; Calditrichaeota; Calditrichae; Calditrichae	46169.36878000002	57674.57810999999	58598.38673000003	51102.16363000001	42191.40435	39731.96630000002
Bacteria; Calditrichaeota; Calditrichae; Calditrichae; Calditrichales	28883.74015999998	37950.21056000007	43420.63729000001	33191.11213000002	30883.56203999997	21534.27938
Bacteria; Calditrichaeota; Calditrichae; Calditrichae; Calditrichales; Calditrichaceae	5066.199290000001	6139.852969999995	6672.99995	6030.38003	5230.595199999999	3861.92581
Bacteria; Calditrichaeota; Calditrichae; Calditrichae; Calditrichales; Calditrichaceae; Caldithrix	3.17179	30.29023	33.3747	10.32219	73.57655999999999	1.26667
Bacteria; Calditrichaeota; Calditrichae; Calditrichae; Calditrichales; Calditrichaceae; Caldithrix; Caldithrix abyssi	28.19925	5.95062	6.90397	19.37838	12.37935	
Bacteria; Deferribacteres; Deferribacteres	10853.535890000005	3331.3257499999995	4439.640110000004	8484.313159999998	5235.115309999999	4234.616670000001
Bacteria; Deferribacteres; Deferribacteres; Deferribacteres (Class)	35664.66422999996	38798.41185999999	46594.64967	28949.60614999998	48608.52621000007	22475.85084999997
Bacteria; Deferribacteres; Deferribacteres; Deferribacteres (Class); Deferribacterales	14630.49565	19140.921039999987	29177.48077000001	13326.359069999991	35862.32632999996	8935.532959999993
Bacteria; Deferribacteres; Deferribacteres; Deferribacteres (Class); Deferribacterales; Deferribacteraceae	7659.541150000005	6390.998310000003	16707.209769999987	5038.138250000001	12725.512799999991	3253.386019999999
Bacteria; Deferribacteres; Deferribacteres; Deferribacteres (Class); Deferribacterales; Deferribacteraceae; Deferribacter	14.51159	133.22123	380.58262	21.31686	692.1402599999999	68.19205
Bacteria; Deferribacteres; Deferribacteres; Deferribacteres (Class); Deferribacterales; Deferribacteraceae; Denitrovibrio	1640.2292700000005	596.1565700000002	1834.6904700000005	354.82931999999994	1652.7338399999994	118.25694
Bacteria; Deferribacteres; Deferribacteres; Deferribacteres (Class); Deferribacterales; Deferribacteraceae; Flexistipes	31.07677	25.94322	48.03553	16.377470000000002	54.00137	26.28586
Bacteria; FCB group	2817.99229	2702.0218200000004	3959.69816	2409.5666	2371.1690200000003	1376.82163
Bacteria; FCB group; Bacteroidetes/Chlorobi group	687899.2004199995	947023.2798099964	839609.7660800046	867482.5217899993	744793.5718000038	585622.63204
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidia	1391494.1501399963	1955256.930100005	1745873.6533899957	1742980.613490001	1425977.882919998	1189650.8423300008
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidia; Bacteroidales	792980.4098799996	1084130.156509999	1008717.6546200016	1002240.9510100008	748544.6556399983	659762.2873999986
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidia; Bacteroidales; Prolixibacteraceae	515043.3784099995	703492.3597899979	640495.3305799987	649376.5940800002	499048.0275099999	442621.4357500002
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidia; Bacteroidales; Prolixibacteraceae; Draconibacterium	49286.52235999999	61815.25202000005	61791.99198000004	60343.13053999999	48889.17169999996	41440.08608
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidia; Bacteroidales; Prolixibacteraceae; Draconibacterium; Draconibacterium orientale	156.7184				33.13254	2.80556
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidia; Marinilabiliales	881681.1725499999	1253185.126009995	1125714.1629399974	1123426.0802600004	938195.43053	740155.7531599991
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidia; Marinilabiliales; Marinifilaceae	407237.0782600004	568370.1084199998	516673.1825199989	513880.21290999936	451367.3571299987	355436.99950999964
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidia; Marinilabiliales; Marinifilaceae; Unclassified	47043.66934000002	71528.05642	50589.48185	59216.93921999998	58056.73775999994	43517.77931
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidia; Marinilabiliales; Marinifilaceae; Unclassified; Unclassified	107.35578	101.60771	136.55818	178.50443	152.57650999999998	92.50996
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Chlorobia	105927.94971000006	151426.19486999998	148257.01822000023	114323.81086000009	127881.12846999997	88023.61665
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Chlorobia; Chlorobiales	62971.46601000002	82538.75523999994	80983.96394000007	75648.04975000008	66334.59507999997	55083.29901999999
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Chlorobia; Chlorobiales; Chlorobiaceae	10041.74117	16680.883359999993	18117.58608000001	14495.502919999995	9317.341799999997	12467.000440000003
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobium	804.78088	357.49739000000005	714.40329	923.04294	193.24691	394.58906
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Chlorobia; Chlorobiales; Chlorobiaceae; Chloroherpeton	0.0		7.77529	5.28199	38.6798	
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Chlorobia; Chlorobiales; Chlorobiaceae; Prosthecochloris	76.25646	14.6386	74.45459000000001	7.0	45.78459	1.31401
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia	1214262.3390499973	1553733.9243200007	1449090.2528000025	1489307.3055299958	1202306.761939994	1053920.8738400012
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales	743751.6403600007	998308.1225699958	901046.338839998	942565.144790001	747347.1747200049	642884.8056699975
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cyclobacteriaceae	117964.20863999995	128547.23633000004	121041.93476999992	138118.92523999995	98292.18174999989	92158.28119999992
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cyclobacteriaceae; Aquiflexum	1469.2652199999998	758.7746000000002	1447.73212	2022.78751	787.9490900000001	703.4662599999999
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cyclobacteriaceae; Belliella	6361.10443	4970.871399999999	6889.379469999999	9660.918070000002	2675.35272	8573.89347
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cyclobacteriaceae; Cyclobacterium	200.88412	237.80359	298.5133	509.98466	166.54027000000002	162.64191000000002
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cyclobacteriaceae; Echinicola	8645.23599	7343.712239999998	8938.18321	11104.78748	4673.89412	5930.73902
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cytophagaceae	31077.000250000005	37109.56847999998	36433.82079999997	38496.77478999997	28674.319820000022	27015.811730000005
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cytophagaceae; Arcticibacterium	30.57604	191.73971	42.85294	12.75799	27.05372	3.99525
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cytophagaceae; Fibrella	354.028	407.73283	932.06244	488.64055	783.8204799999999	283.74587
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cytophagaceae; Flexibacter	369.05019	369.58158	668.8024200000001	433.91058	263.76269	1280.78143
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Flammeovirgaceae	29500.91726	41276.79584	41934.98065000003	36611.86253	35023.843549999954	23928.205600000005
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Flammeovirgaceae; Flammeovirga	862.1196799999999	2593.5375000000004	2136.69006	1311.1046099999996	1426.9184200000004	880.6275099999999
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Flammeovirgaceae; Marivirga	1024.8852000000002	1102.5351399999995	1788.8611199999998	1289.4054500000002	777.40027	1227.68483
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Hymenobacteraceae	33477.23914000001	43871.78649000004	44273.23970000002	43872.94619000002	33671.70014000003	28253.821970000005
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Hymenobacteraceae; Pontibacter	3375.75788	3604.4732200000008	3607.72931	5079.841629999999	1145.22089	2534.47496
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia	2084231.060560008	2788482.8406800088	2525578.661620008	2579576.31468	2122596.3113899985	1783268.5810399922
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	1096160.695810004	1511375.794609998	1388346.8108000031	1391126.0519800016	1092393.2513699883	988675.0612699986
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Cryomorphaceae	13647.19585000001	22531.839370000005	21182.02990999999	17596.58453	16994.406939999997	10099.882770000002
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Cryomorphaceae; Owenweeksia	1640.53277	3220.71351	3587.4381300000005	2570.53132	3216.88762	2012.98225
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Cryomorphaceae; Owenweeksia; Owenweeksia hongkongensis	7.225					
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	410081.2423699997	528670.7205499988	521025.41784999846	510712.5376699998	379169.5239299984	355788.86955999973
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Aureitalea	1.32775	673.8288899999999	647.94682	2.45198	445.9387	3.48701
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga	275.82008	648.7657800000001	979.52313	252.45068	765.0615600000001	155.18495
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Croceibacter	118.34277	55.5035	70.9263	154.89281	115.48747	63.25788
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Dokdonia	3245.0105200000003	5915.71207	3807.31615	5412.058220000002	4596.413969999999	4729.57368
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Euzebyella	853.42479	566.99482	1287.49349	1005.06518	477.6466400000001	300.02791
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flagellimonas	1314.06159	962.58511	1612.4203200000002	1887.24263	494.49851	688.5711299999999
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavivirga; Unclassified	0.0					
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium	3507.52682	3786.008559999999	4280.00902	7693.736189999998	1475.34776	6436.935279999999
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Formosa	133.91737	202.2957	553.4566500000001	220.86422	118.25122	177.95046000000002
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gillisia	158.59075	15.22152	727.6375400000001	162.33825	42.51407	454.72682
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gillisia; Unclassified	0.63889					
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gramella	204.08481	601.3494499999999	780.4277799999999	204.92058	260.48233000000005	406.32287
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Kordia	508.90565	663.30059	747.7761	743.60191	260.64257	442.11338
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Lacinutrix	1.0	46.20638999999999	124.03564	0.27964	33.88034	8.26667
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter	114.83742	54.24008	383.02528		53.46892	4.29371
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Muricauda	541.6242100000001	641.89958	1667.39411	602.06227	2691.99403	382.39112
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Myroides	3875.58409	6606.53235	5727.970069999999	4783.48782	4777.77857	2856.7347300000006
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Nonlabens	3588.77832	4603.72932	3859.00033	3581.23452	2223.32485	1837.3864200000005
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Olleya	509.7939300000001	926.68308	756.36526	389.10507	1084.7141	575.3510799999999
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Polaribacter	554.38336	2343.6171	3356.00333	592.62689	1785.7958700000004	989.40659
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Robiginitalea	406.10013	1536.85249	782.46823	448.48633	445.79798000000005	253.80404
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Robiginitalea; Robiginitalea biformata	0.0					
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Sediminicola	2.89461	1.70757				2.11681
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Siansivirga	1917.44701	1864.4249	1121.2432600000002	2674.62438	1289.59563	1810.5699
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum	14862.49068	13556.89985	10737.554809999996	25102.28918	4168.650510000001	19574.879619999992
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum; Unclassified	120.44011	25.43479	155.91922			
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Unclassified	2769.21365	3200.51893	3503.058030000001	2959.63101	1400.9067899999998	2286.6178200000004
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Wenyingzhuangia	24.77402	68.15882	283.61549	22.57488	98.90167	106.36672
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Zunongwangia	1002.50625	730.28159	961.8415	1104.62774	729.5372500000001	995.69115
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Sphingobacteriia	40217.10521000002	66677.17802999994	61872.84453	45099.32361	51880.16507000001	33739.12980000003
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Sphingobacteriia; Sphingobacteriales	19529.614290000005	28322.169830000017	29589.74656	23743.71979999999	24921.794160000023	18545.361469999985
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Sphingobacteriia; Sphingobacteriales; Saprospiraceae	3033.911009999999	4842.903020000001	2968.092440000001	3715.05212	3619.001259999999	3245.62768
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Sphingobacteriia; Sphingobacteriales; Saprospiraceae; Saprospira	173.76915000000002	295.78863	505.87207	756.9361	1467.7882100000002	100.28852
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Unclassified	157235.8637899999	176359.43088000012	154960.2218900001	153705.61926999997	130126.33781000011	104853.46804
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Unclassified; Bacteroidetes Order II. Incertae sedis	41938.98782	61863.91973999987	64731.78118999996	44521.72273999998	50647.26400000004	39328.26383000002
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Unclassified; Bacteroidetes Order II. Incertae sedis; Rhodothermaceae	3366.3355699999984	8218.230899999997	5722.97257	3570.6961299999984	4790.143360000001	2863.3911799999987
